[more@node0373 HW4]$ python dcgan/train.py 
Files already downloaded and verified
Epoch [10/50], Step [0/782], Loss D: 0.3258, Loss G: 8.3977
Epoch [10/50], Step [100/782], Loss D: 0.3256, Loss G: 8.5874
Epoch [10/50], Step [200/782], Loss D: 0.3257, Loss G: 8.7420
Epoch [10/50], Step [300/782], Loss D: 0.3259, Loss G: 8.3313
Epoch [10/50], Step [400/782], Loss D: 0.3256, Loss G: 8.2898
Epoch [10/50], Step [500/782], Loss D: 0.3255, Loss G: 8.3825
Epoch [10/50], Step [600/782], Loss D: 0.3254, Loss G: 8.7178
Epoch [10/50], Step [700/782], Loss D: 0.3253, Loss G: 8.8634
Epoch [11/50], Step [0/782], Loss D: 0.3254, Loss G: 8.8949
Epoch [11/50], Step [100/782], Loss D: 0.3253, Loss G: 9.1264
Epoch [11/50], Step [200/782], Loss D: 0.3255, Loss G: 8.6031
Epoch [11/50], Step [300/782], Loss D: 0.3254, Loss G: 8.6976
Epoch [11/50], Step [400/782], Loss D: 0.3254, Loss G: 8.8415
Epoch [11/50], Step [500/782], Loss D: 0.3253, Loss G: 9.2141
Epoch [11/50], Step [600/782], Loss D: 0.3254, Loss G: 9.3387
Epoch [11/50], Step [700/782], Loss D: 0.3253, Loss G: 9.3855
Epoch [12/50], Step [0/782], Loss D: 0.3255, Loss G: 9.1631
Epoch [12/50], Step [100/782], Loss D: 0.3253, Loss G: 9.3630
Epoch [12/50], Step [200/782], Loss D: 0.3257, Loss G: 9.4469
Epoch [12/50], Step [300/782], Loss D: 0.3253, Loss G: 9.5378
Epoch [12/50], Step [400/782], Loss D: 0.3255, Loss G: 9.5912
Epoch [12/50], Step [500/782], Loss D: 0.3255, Loss G: 9.5749
Epoch [12/50], Step [600/782], Loss D: 0.3253, Loss G: 9.6966
Epoch [12/50], Step [700/782], Loss D: 0.3253, Loss G: 9.7917
Epoch [13/50], Step [0/782], Loss D: 0.3252, Loss G: 10.0721
Epoch [13/50], Step [100/782], Loss D: 0.3253, Loss G: 10.0741
Epoch [13/50], Step [200/782], Loss D: 0.3252, Loss G: 10.1500
Epoch [13/50], Step [300/782], Loss D: 0.3252, Loss G: 9.9444
Epoch [13/50], Step [400/782], Loss D: 0.3254, Loss G: 9.8794
Epoch [13/50], Step [500/782], Loss D: 0.3253, Loss G: 9.8350
Epoch [13/50], Step [600/782], Loss D: 0.3253, Loss G: 9.5762
Epoch [13/50], Step [700/782], Loss D: 0.3253, Loss G: 9.2418
Epoch [14/50], Step [0/782], Loss D: 0.3254, Loss G: 8.7853
Epoch [14/50], Step [100/782], Loss D: 0.3254, Loss G: 8.8091
Epoch [14/50], Step [200/782], Loss D: 0.3255, Loss G: 8.6160
Epoch [14/50], Step [300/782], Loss D: 0.3254, Loss G: 8.8638
Epoch [14/50], Step [400/782], Loss D: 0.3254, Loss G: 9.0732
Epoch [14/50], Step [500/782], Loss D: 0.3253, Loss G: 9.2772
Epoch [14/50], Step [600/782], Loss D: 0.3253, Loss G: 9.5228
Epoch [14/50], Step [700/782], Loss D: 0.3253, Loss G: 9.5233
Epoch [15/50], Step [0/782], Loss D: 0.3253, Loss G: 9.5534
Epoch [15/50], Step [100/782], Loss D: 0.3253, Loss G: 9.4809
Epoch [15/50], Step [200/782], Loss D: 0.3252, Loss G: 9.4860
Epoch [15/50], Step [300/782], Loss D: 0.3253, Loss G: 9.3954
Epoch [15/50], Step [400/782], Loss D: 0.3253, Loss G: 9.1025
Epoch [15/50], Step [500/782], Loss D: 0.3253, Loss G: 9.3531
Epoch [15/50], Step [600/782], Loss D: 0.3253, Loss G: 9.4528
Epoch [15/50], Step [700/782], Loss D: 0.3252, Loss G: 9.6790
Epoch [16/50], Step [0/782], Loss D: 0.3254, Loss G: 10.1018
Epoch [16/50], Step [100/782], Loss D: 0.3252, Loss G: 10.2603
Epoch [16/50], Step [200/782], Loss D: 0.3252, Loss G: 10.1968
Epoch [16/50], Step [300/782], Loss D: 0.3252, Loss G: 9.9397
Epoch [16/50], Step [400/782], Loss D: 0.3253, Loss G: 10.0581
Epoch [16/50], Step [500/782], Loss D: 0.3253, Loss G: 9.8012
Epoch [16/50], Step [600/782], Loss D: 0.3252, Loss G: 9.7035
Epoch [16/50], Step [700/782], Loss D: 0.3253, Loss G: 9.5412
Epoch [17/50], Step [0/782], Loss D: 0.3253, Loss G: 9.6087
Epoch [17/50], Step [100/782], Loss D: 0.3253, Loss G: 9.5701
Epoch [17/50], Step [200/782], Loss D: 0.3255, Loss G: 9.6155
Epoch [17/50], Step [300/782], Loss D: 0.3252, Loss G: 9.6006
Epoch [17/50], Step [400/782], Loss D: 0.3252, Loss G: 9.8112
Epoch [17/50], Step [500/782], Loss D: 0.3252, Loss G: 9.8307
Epoch [17/50], Step [600/782], Loss D: 0.3253, Loss G: 9.6562
Epoch [17/50], Step [700/782], Loss D: 0.3253, Loss G: 9.6585
Epoch [18/50], Step [0/782], Loss D: 0.3253, Loss G: 10.1775
Epoch [18/50], Step [100/782], Loss D: 0.3252, Loss G: 10.4798
Epoch [18/50], Step [200/782], Loss D: 0.3252, Loss G: 10.5301
Epoch [18/50], Step [300/782], Loss D: 0.3252, Loss G: 10.3286
Epoch [18/50], Step [400/782], Loss D: 0.3253, Loss G: 10.2101
Epoch [18/50], Step [500/782], Loss D: 0.3252, Loss G: 9.6525
Epoch [18/50], Step [600/782], Loss D: 0.3253, Loss G: 9.9781
Epoch [18/50], Step [700/782], Loss D: 0.3252, Loss G: 10.2077
Epoch [19/50], Step [0/782], Loss D: 0.3252, Loss G: 10.5536
Epoch [19/50], Step [100/782], Loss D: 0.3252, Loss G: 10.7813
Epoch [19/50], Step [200/782], Loss D: 0.3253, Loss G: 10.6237
Epoch [19/50], Step [300/782], Loss D: 0.3252, Loss G: 10.3910
Epoch [19/50], Step [400/782], Loss D: 0.3252, Loss G: 10.3960
Epoch [19/50], Step [500/782], Loss D: 0.3252, Loss G: 10.1076
Epoch [19/50], Step [600/782], Loss D: 0.3252, Loss G: 10.2116
Epoch [19/50], Step [700/782], Loss D: 0.3252, Loss G: 9.8822
Epoch [20/50], Step [0/782], Loss D: 0.3252, Loss G: 10.0267
Epoch [20/50], Step [100/782], Loss D: 0.3252, Loss G: 10.3325
Epoch [20/50], Step [200/782], Loss D: 0.3252, Loss G: 10.4214
Epoch [20/50], Step [300/782], Loss D: 0.3252, Loss G: 10.7291
Epoch [20/50], Step [400/782], Loss D: 0.3251, Loss G: 11.2104
Epoch [20/50], Step [500/782], Loss D: 0.3252, Loss G: 11.0719
Epoch [20/50], Step [600/782], Loss D: 0.3252, Loss G: 10.8541
Epoch [20/50], Step [700/782], Loss D: 0.3251, Loss G: 10.8002
Epoch [21/50], Step [0/782], Loss D: 0.3252, Loss G: 10.9025
Epoch [21/50], Step [100/782], Loss D: 0.3252, Loss G: 11.2014
Epoch [21/50], Step [200/782], Loss D: 0.3251, Loss G: 11.3212
Epoch [21/50], Step [300/782], Loss D: 0.3252, Loss G: 11.0898
Epoch [21/50], Step [400/782], Loss D: 0.3251, Loss G: 11.2350
Epoch [21/50], Step [500/782], Loss D: 0.3252, Loss G: 11.0060
Epoch [21/50], Step [600/782], Loss D: 0.3251, Loss G: 10.9610
Epoch [21/50], Step [700/782], Loss D: 0.3252, Loss G: 11.0287
Epoch [22/50], Step [0/782], Loss D: 0.3253, Loss G: 11.2386
Epoch [22/50], Step [100/782], Loss D: 0.3252, Loss G: 11.2936
Epoch [22/50], Step [200/782], Loss D: 0.3251, Loss G: 11.3884
Epoch [22/50], Step [300/782], Loss D: 0.3252, Loss G: 11.4966
Epoch [22/50], Step [400/782], Loss D: 0.3251, Loss G: 11.6195
Epoch [22/50], Step [500/782], Loss D: 0.3251, Loss G: 11.8461
Epoch [22/50], Step [600/782], Loss D: 0.3251, Loss G: 11.8884
Epoch [22/50], Step [700/782], Loss D: 0.3251, Loss G: 12.0298
Epoch [23/50], Step [0/782], Loss D: 0.3251, Loss G: 12.1500
Epoch [23/50], Step [100/782], Loss D: 0.3252, Loss G: 12.1838
Epoch [23/50], Step [200/782], Loss D: 0.3252, Loss G: 12.1916
Epoch [23/50], Step [300/782], Loss D: 0.3252, Loss G: 12.1645
Epoch [23/50], Step [400/782], Loss D: 0.3251, Loss G: 12.2213
Epoch [23/50], Step [500/782], Loss D: 0.3251, Loss G: 12.3943
Epoch [23/50], Step [600/782], Loss D: 0.3251, Loss G: 12.4156
Epoch [23/50], Step [700/782], Loss D: 0.3251, Loss G: 12.4195
Epoch [24/50], Step [0/782], Loss D: 0.3251, Loss G: 12.3058
Epoch [24/50], Step [100/782], Loss D: 0.3251, Loss G: 12.1146
Epoch [24/50], Step [200/782], Loss D: 0.3251, Loss G: 11.8729
Epoch [24/50], Step [300/782], Loss D: 0.3251, Loss G: 11.0837
Epoch [24/50], Step [400/782], Loss D: 0.3252, Loss G: 11.2001
Epoch [24/50], Step [500/782], Loss D: 0.3252, Loss G: 10.6203
Epoch [24/50], Step [600/782], Loss D: 0.3252, Loss G: 10.7802
Epoch [24/50], Step [700/782], Loss D: 0.3251, Loss G: 11.1733
Epoch [25/50], Step [0/782], Loss D: 0.3252, Loss G: 10.9413
Epoch [25/50], Step [100/782], Loss D: 0.3251, Loss G: 11.1441
Epoch [25/50], Step [200/782], Loss D: 0.3251, Loss G: 11.3260
Epoch [25/50], Step [300/782], Loss D: 0.3251, Loss G: 11.5626
Epoch [25/50], Step [400/782], Loss D: 0.3251, Loss G: 11.6459
Epoch [25/50], Step [500/782], Loss D: 0.3251, Loss G: 11.5914
Epoch [25/50], Step [600/782], Loss D: 0.3252, Loss G: 11.4766
Epoch [25/50], Step [700/782], Loss D: 0.3252, Loss G: 11.3702
Epoch [26/50], Step [0/782], Loss D: 0.3252, Loss G: 10.8294
Epoch [26/50], Step [100/782], Loss D: 0.3251, Loss G: 10.8637
Epoch [26/50], Step [200/782], Loss D: 0.3251, Loss G: 11.2760
Epoch [26/50], Step [300/782], Loss D: 0.3252, Loss G: 11.6400
Epoch [26/50], Step [400/782], Loss D: 0.3251, Loss G: 11.6815
Epoch [26/50], Step [500/782], Loss D: 0.3251, Loss G: 11.8238
Epoch [26/50], Step [600/782], Loss D: 0.3251, Loss G: 11.7927
Epoch [26/50], Step [700/782], Loss D: 0.3251, Loss G: 11.6780
Epoch [27/50], Step [0/782], Loss D: 0.3251, Loss G: 11.3766
Epoch [27/50], Step [100/782], Loss D: 0.3251, Loss G: 11.3299
Epoch [27/50], Step [200/782], Loss D: 0.3253, Loss G: 11.0445
Epoch [27/50], Step [300/782], Loss D: 0.3253, Loss G: 10.9512
Epoch [27/50], Step [400/782], Loss D: 0.3252, Loss G: 11.5706
Epoch [27/50], Step [500/782], Loss D: 0.3251, Loss G: 11.9678
Epoch [27/50], Step [600/782], Loss D: 0.3251, Loss G: 12.0318
